    0.138273954749107361E+04    0.789055434763431585E+01   -0.931126475334167480E-01    0.305580425262451172E+04    0.374307209253311157E+01   -0.561092494038903341E+07   -0.805203421579842704E+01    1
    0.542287355661392212E+03    0.682471050500869758E+01   -0.280237734317779541E+00    0.492868280410766602E+04    0.359988278150558472E+01   -0.560880659099685866E+07   -0.805236754913173591E+01    1
    0.682588210701942444E+03    0.738993492662906704E+01   -0.461937010288238525E+00    0.369177961349487305E+04    0.375348293781280518E+01   -0.560834851778085623E+07   -0.805270088246503946E+01    1
    0.555902763605117798E+03    0.715834793090820298E+01   -0.201618254184722900E+00    0.364592695236206055E+04    0.383755782246589661E+01   -0.560711909488929901E+07   -0.805303421579844603E+01    1
    0.711489458084106445E+03    0.709156216561794306E+01    0.111328184604644775E+00    0.464549839496612549E+04    0.392697188258171082E+01   -0.560278521300142352E+07   -0.805336754913173181E+01    1
    0.388665041327476501E+03    0.661238377094268870E+01   -0.144125103950500488E+00    0.452381503582000732E+04    0.357924944162368774E+01   -0.558247773779750057E+07   -0.805370088246503002E+01    1
    0.403875355124473572E+03    0.658200442254543283E+01   -0.498127400875091553E+00    0.420403194427490234E+04    0.397467142343521118E+01   -0.558198142749384977E+07   -0.805403421579848988E+01    1
    0.744420982003211975E+03    0.737141279816627559E+01   -0.464375495910644531E+00    0.453038704395294189E+04    0.363846987485885620E+01   -0.558164585533129796E+07   -0.805436754913192132E+01    1
    0.568234949111938477E+03    0.722773887217044830E+01    0.145160436630249023E+00    0.336904501914978027E+04    0.354052931070327759E+01   -0.556755910360599123E+07   -0.805470088246514848E+01    1
    0.713909030556678772E+03    0.718983814835548429E+01   -0.214713215827941895E-01    0.450496220588684082E+04    0.399712699651718140E+01   -0.554117443829652108E+07   -0.805503421579835610E+01    1
    0.443931566476821899E+03    0.669868205964565355E+01   -0.746928453445434570E-01    0.447080111503601074E+04    0.395199477672576904E+01   -0.554070379124459624E+07   -0.805536754913174136E+01    1
    0.935722641348838806E+03    0.800914825677871711E+01   -0.372148513793945312E+00    0.330290091037750244E+04    0.354677578806877136E+01   -0.553222000976788159E+07   -0.805570088246516391E+01    1
    0.721500937342643738E+03    0.729928795099258476E+01    0.202080965042114258E+00    0.345771837234497070E+04    0.353094068169593811E+01   -0.552880832171451300E+07   -0.805603421579849588E+01    1
    0.111811288654804230E+04    0.791669539272785272E+01   -0.121560394763946533E+00    0.308689081668853760E+04    0.387401312589645386E+01   -0.552283603898687661E+07   -0.805636754913179765E+01    1
    0.612382693290710449E+03    0.709280910313129453E+01   -0.197611153125762939E+00    0.425832664966583252E+04    0.384898415207862854E+01   -0.551886618429097347E+07   -0.805670088246514027E+01    1
    0.239572227001190186E+03    0.955637510895729037E+01    0.446529805660247803E+00    0.499879074096679688E+04    0.366324296593666077E+01   -0.544979113444073033E+07   -0.805703421579843493E+01    1
    0.237092009782791138E+03    0.979620449006557514E+01   -0.368213295936584473E+00    0.397902417182922363E+04    0.365379187464714050E+01   -0.544571847446977906E+07   -0.805736754913177577E+01    1
    0.401325523853302002E+03    0.664531753718853047E+01   -0.200386226177215576E+00    0.439688456058502197E+04    0.387026071548461914E+01   -0.544566520942968037E+07   -0.805770088246509886E+01    1
    0.124374280929565430E+04    0.806392605662345829E+01   -0.301412582397460938E+00    0.351497435569763184E+04    0.397189936041831970E+01   -0.543900091732535884E+07   -0.805803421579834911E+01    1
